Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 28= 0.7934449, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 29= 0.5459805, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 30= 0.3492126, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 31= 0.3318414, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 32= 0.6932368, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 33= 0.3718478, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 34= 0.8084854, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 35= 0.9361248, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 36= 0.9508055, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.03899419, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 1= 0.2735303, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 2= 0.1351142, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 3= 0.74532, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 4= 0.7574748, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 5= 0.1448817, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 6= 0.6358889, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 7= 0.8381312, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 8= 0.6645911, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.4973654, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 1= 0.9830592, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 2= 0.2292317, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 3= 0.9770236, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 4= 0.5470287, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 5= 0.9029346, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 6= 0.08469701, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 7= 0.8521692, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 8= 0.8763007, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 9= 0.3211927, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 10= 0.4705153, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 11= 0.432094, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 12= 0.8762606, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 13= 0.2951513, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 14= 0.5100811, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 15= 0.4065309, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 16= 0.7727207, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 17= 0.2703202, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 18= 0.7061889, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 19= 0.6457983, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 20= 0.7099652, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 21= 0.5217186, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 22= 0.7772859, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 23= 0.1757369, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 24= 0.5807994, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 25= 0.05486, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 26= 0.9034525, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 27= 0.4201793, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 28= 0.003316283, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 29= 0.3786419, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 30= 0.4466905, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 31= 0.007805824, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 32= 0.5440541, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 33= 0.9216269, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 34= 0.1029173, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 35= 0.7062556, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 36= 0.2539839, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 37= 0.877579, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 38= 0.8376267, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 39= 0.7775881, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 40= 0.5463118, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 41= 0.241603, 39.58334, 0: 0.03157895, 1: 0.03157895, 2: 0.2807018, 3: 0.03157895, 4: 0.2807018, 5: 0.03157895, 6: 0.03157895, 7: 0.2807018, Next: 2
Run: 42= 0.8655429, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.04205608, 4: 0.3738318, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 6
Run: 43= 0.624199, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 6
Run: 44= 0.5421715, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 5
Run: 45= 0.5718215, 29.72222, 0: 0.04205607, 1: 0.04205607, 2: 0.3738318, 3: 0.04205607, 4: 0.3738318, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 4
Run: 46= 0.2781855, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.04205607, 4: 0.3738318, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 1
Run: 47= 0.2305855, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 1
Run: 48= 0.746941, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.04205608, 4: 0.3738318, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 6
Run: 49= 0.2810857, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 2
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.77452, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 1= 0.8801589, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 2= 0.7003169, 39.58333, 0: 0.03157895, 1: 0.03157895, 2: 0.03157895, 3: 0.03157895, 4: 0.03157895, 5: 0.2807018, 6: 0.2807018, 7: 0.2807018, Next: 6
Run: 3= 0.713008, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 5
Run: 4= 0.8697319, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 7
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.1804255, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 1= 0.8842539, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 2= 0.925048, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 3= 0.3535087, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 4= 0.6804973, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 5= 0.7694017, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 6= 0.863423, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 7= 0.0964942, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 8= 0.528308, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 9= 0.2958389, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 10= 0.1776255, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 11= 0.08022487, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 12= 0.6927966, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 13= 0.0689106, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 14= 0.2140881, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 15= 0.8242048, 39.58334, 0: 0.2807018, 1: 0.2807018, 2: 0.2807018, 3: 0.03157895, 4: 0.03157895, 5: 0.03157895, 6: 0.03157895, 7: 0.03157895, Next: 2
Run: 16= 0.9493794, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.3738318, 4: 0.04205607, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 6
Run: 17= 0.5256359, 10.17857, 0: 0.122807, 1: 0.1403509, 2: 0.122807, 3: 0.122807, 4: 0.122807, 5: 0.122807, 6: 0.122807, 7: 0.122807, Next: 4
Run: 18= 0.4450365, 10.35714, 0: 0.137931, 1: 0.1206896, 2: 0.1206896, 3: 0.137931, 4: 0.1206896, 5: 0.1206896, 6: 0.1206896, 7: 0.1206896, Next: 3
Run: 19= 0.4596006, 10.17857, 0: 0.122807, 1: 0.1403509, 2: 0.122807, 3: 0.122807, 4: 0.122807, 5: 0.122807, 6: 0.122807, 7: 0.122807, Next: 3
Run: 20= 0.7265759, 10.35714, 0: 0.1206896, 1: 0.1206896, 2: 0.137931, 3: 0.1206896, 4: 0.137931, 5: 0.1206896, 6: 0.1206896, 7: 0.1206896, Next: 5
Run: 21= 0.2353337, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 22= 0.6704956, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 23= 0.09451818, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 24= 0.2044674, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.3738318, 4: 0.04205608, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 3
Run: 25= 0.8714615, 10.35714, 0: 0.1206896, 1: 0.137931, 2: 0.1206896, 3: 0.137931, 4: 0.1206896, 5: 0.1206896, 6: 0.1206896, 7: 0.1206896, Next: 6
Run: 26= 0.3037921, 10.59524, 0: 0.1348315, 1: 0.1573034, 2: 0.1179775, 3: 0.1179775, 4: 0.1179775, 5: 0.1179775, 6: 0.1179775, 7: 0.1179775, Next: 2
Run: 27= 0.7910308, 10.59524, 0: 0.1348315, 1: 0.1179775, 2: 0.1179775, 3: 0.1573034, 4: 0.1179775, 5: 0.1179775, 6: 0.1179775, 7: 0.1179775, Next: 6
Run: 28= 0.7448764, 10.41667, 0: 0.16, 1: 0.12, 2: 0.12, 3: 0.12, 4: 0.12, 5: 0.12, 6: 0.12, 7: 0.12, Next: 5
Run: 29= 0.1419171, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 30= 0.2705889, 10.59524, 0: 0.1348315, 1: 0.1573034, 2: 0.1179775, 3: 0.1179775, 4: 0.1179775, 5: 0.1179775, 6: 0.1179775, 7: 0.1179775, Next: 1
Run: 31= 0.726012, 10.35714, 0: 0.1206896, 1: 0.137931, 2: 0.1206896, 3: 0.137931, 4: 0.1206896, 5: 0.1206896, 6: 0.1206896, 7: 0.1206896, Next: 5
Run: 32= 0.9133571, 10.95238, 0: 0.1304348, 1: 0.1304348, 2: 0.1521739, 3: 0.1304348, 4: 0.1141304, 5: 0.1141304, 6: 0.1141304, 7: 0.1141304, Next: 7
Run: 33= 0.3336886, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 34= 0.03896022, 10.41667, 0: 0.16, 1: 0.12, 2: 0.12, 3: 0.12, 4: 0.12, 5: 0.12, 6: 0.12, 7: 0.12, Next: 0
Run: 35= 0.5358431, 10.35714, 0: 0.1206896, 1: 0.137931, 2: 0.1206896, 3: 0.137931, 4: 0.1206896, 5: 0.1206896, 6: 0.1206896, 7: 0.1206896, Next: 4
Run: 36= 0.9013506, 10.59524, 0: 0.1348315, 1: 0.1179775, 2: 0.1179775, 3: 0.1573034, 4: 0.1179775, 5: 0.1179775, 6: 0.1179775, 7: 0.1179775, Next: 7
Run: 37= 0.02354681, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 38= 0.7627422, 10.59524, 0: 0.1348315, 1: 0.1179775, 2: 0.1179775, 3: 0.1573034, 4: 0.1179775, 5: 0.1179775, 6: 0.1179775, 7: 0.1179775, Next: 5
Run: 39= 0.7715012, 10.59524, 0: 0.1348315, 1: 0.1573034, 2: 0.1179775, 3: 0.1179775, 4: 0.1179775, 5: 0.1179775, 6: 0.1179775, 7: 0.1179775, Next: 6
Run: 40= 0.2785183, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 41= 0.246399, 10.41667, 0: 0.16, 1: 0.12, 2: 0.12, 3: 0.12, 4: 0.12, 5: 0.12, 6: 0.12, 7: 0.12, Next: 1
Run: 42= 0.558908, 10.59524, 0: 0.1348315, 1: 0.1179775, 2: 0.1179775, 3: 0.1573034, 4: 0.1179775, 5: 0.1179775, 6: 0.1179775, 7: 0.1179775, Next: 4
Run: 43= 0.9753094, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 44= 0.9028909, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 45= 0.7602148, 29.72222, 0: 0.04205607, 1: 0.04205607, 2: 0.3738318, 3: 0.04205607, 4: 0.3738318, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 4
Run: 46= 0.7238897, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.04205607, 4: 0.3738318, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 4
Run: 47= 0.4399824, 10.35714, 0: 0.1206896, 1: 0.137931, 2: 0.1206896, 3: 0.137931, 4: 0.1206896, 5: 0.1206896, 6: 0.1206896, 7: 0.1206896, Next: 3
Run: 48= 0.1161426, 11.28571, 0: 0.1107595, 1: 0.1107595, 2: 0.1265823, 3: 0.1265823, 4: 0.1772152, 5: 0.1265823, 6: 0.1107595, 7: 0.1107595, Next: 1
Run: 49= 0.2162881, 31.00794, 0: 0.04031226, 1: 0.3583312, 2: 0.3583312, 3: 0.04031226, 4: 0.04607115, 5: 0.04607115, 6: 0.04607115, 7: 0.06449961, Next: 1
Run: 50= 0.5222209, 29.90079, 0: 0.04180491, 1: 0.3715992, 2: 0.04180491, 3: 0.04180491, 4: 0.3715992, 5: 0.04180491, 6: 0.04180491, 7: 0.04777704, Next: 4
Run: 51= 0.4886383, 10.77381, 0: 0.1325967, 1: 0.1325967, 2: 0.1160221, 3: 0.1546961, 4: 0.1160221, 5: 0.1160221, 6: 0.1160221, 7: 0.1160221, Next: 3
Run: 52= 0.8608177, 11.96429, 0: 0.1044776, 1: 0.119403, 2: 0.119403, 3: 0.119403, 4: 0.2089552, 5: 0.119403, 6: 0.1044776, 7: 0.1044776, Next: 6
Run: 53= 0.1662259, 12.02381, 0: 0.1188119, 1: 0.1386139, 2: 0.2079208, 3: 0.1188119, 4: 0.1039604, 5: 0.1039604, 6: 0.1039604, 7: 0.1039604, Next: 1
Run: 54= 0.008595824, 11.96429, 0: 0.1044776, 1: 0.119403, 2: 0.119403, 3: 0.119403, 4: 0.2089552, 5: 0.119403, 6: 0.1044776, 7: 0.1044776, Next: 0
Run: 55= 0.7026154, 20.63492, 0: 0.06057692, 1: 0.06057692, 2: 0.5384616, 3: 0.06057692, 4: 0.06923077, 5: 0.06057692, 6: 0.06923077, 7: 0.08076923, Next: 3
Run: 56= 0.5272582, 20.03968, 0: 0.06237624, 1: 0.06237624, 2: 0.06237624, 3: 0.06237624, 4: 0.06237624, 5: 0.5544555, 6: 0.06237624, 7: 0.07128713, Next: 5
Run: 57= 0.3606357, 29.90079, 0: 0.04180491, 1: 0.04180491, 2: 0.04180491, 3: 0.3715992, 4: 0.04180491, 5: 0.04180491, 6: 0.3715992, 7: 0.04777704, Next: 3
Run: 58= 0.1927994, 11.60714, 0: 0.1230769, 1: 0.1230769, 2: 0.1076923, 3: 0.2153846, 4: 0.1076923, 5: 0.1076923, 6: 0.1076923, 7: 0.1076923, Next: 1
Run: 59= 0.4811745, 43.09524, 0: 0.2578269, 1: 0.2578269, 2: 0.2578269, 3: 0.03314917, 4: 0.02900553, 5: 0.05801105, 6: 0.07734807, 7: 0.02900553, Next: 1
Run: 60= 0.588087, 49.80159, 0: 0.2231076, 1: 0.0250996, 2: 0.2231076, 3: 0.2231076, 4: 0.2231076, 5: 0.02868526, 6: 0.02868526, 7: 0.0250996, Next: 3
Run: 61= 0.6752453, 11.84524, 0: 0.120603, 1: 0.1407035, 2: 0.1055276, 3: 0.2110553, 4: 0.1055276, 5: 0.1055276, 6: 0.1055276, 7: 0.1055276, Next: 4
Run: 62= 0.1605358, 14.34524, 0: 0.1161826, 1: 0.08713693, 2: 0.08713693, 3: 0.3485477, 4: 0.09958506, 5: 0.08713693, 6: 0.08713693, 7: 0.08713693, Next: 1
Run: 63= 0.06283784, 34.06746, 0: 0.3261503, 1: 0.3261503, 2: 0.0366919, 3: 0.04892254, 4: 0.0366919, 5: 0.1467676, 6: 0.0366919, 7: 0.04193361, Next: 0
Run: 64= 0.02180541, 50.03968, 0: 0.222046, 1: 0.02498017, 2: 0.222046, 3: 0.222046, 4: 0.222046, 5: 0.02854877, 6: 0.0333069, 7: 0.02498017, Next: 0
Run: 65= 0.5463995, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 5
Run: 66= 0.8754512, 30.07937, 0: 0.04155673, 1: 0.04155673, 2: 0.3693931, 3: 0.04155673, 4: 0.3693931, 5: 0.0474934, 6: 0.04155673, 7: 0.0474934, Next: 5
Run: 67= 0.2409925, 20.03968, 0: 0.06237624, 1: 0.06237624, 2: 0.06237624, 3: 0.06237624, 4: 0.06237624, 5: 0.5544555, 6: 0.06237624, 7: 0.07128713, Next: 3
Run: 68= 0.6476741, 29.90079, 0: 0.04180491, 1: 0.04180491, 2: 0.04180491, 3: 0.04180491, 4: 0.04777704, 5: 0.3715992, 6: 0.3715992, 7: 0.04180491, Next: 6
Run: 69= 0.6645877, 30.07937, 0: 0.04155673, 1: 0.04155673, 2: 0.0474934, 3: 0.3693931, 4: 0.04155673, 5: 0.04155673, 6: 0.3693931, 7: 0.0474934, Next: 6
Run: 70= 0.9987963, 49.62302, 0: 0.2239104, 1: 0.2239104, 2: 0.02518992, 3: 0.02518992, 4: 0.02878848, 5: 0.2239104, 6: 0.2239104, 7: 0.02518992, Next: 7
Run: 71= 0.5238331, 30.07937, 0: 0.3693931, 1: 0.0474934, 2: 0.0474934, 3: 0.3693931, 4: 0.04155673, 5: 0.04155673, 6: 0.04155673, 7: 0.04155673, Next: 3
Run: 72= 0.4477268, 29.90079, 0: 0.04180491, 1: 0.3715992, 2: 0.04777704, 3: 0.3715992, 4: 0.04180491, 5: 0.04180491, 6: 0.04180491, 7: 0.04180491, Next: 2
Run: 73= 0.03617096, 39.94048, 0: 0.2781917, 1: 0.03129657, 2: 0.03576751, 3: 0.2781917, 4: 0.03576751, 5: 0.2781917, 6: 0.03129657, 7: 0.03129657, Next: 0
